wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50_smooth,max_dev_tail_50,stability_ratio_smooth,max_slope,wave_id,pred_wait_time_ms,error_ms,abs_error_ms
4.79,2.8740481226923054,0.5199058061401145,9.07077723217532,0.0113111220546745,0.0007199928411205,0.0077146146483664,0.0013848524698753,0.0721119759196881,18.0,4.8256035,0.03560348510742184,0.03560348510742184
3.85,2.065156146868756,0.3108195953406659,6.947600977239089,0.0029638100369894,0.0010069756045606,0.0051235431611602,0.00323974297765,0.0619985394834818,19.0,3.9005837,0.05058374404907218,0.05058374404907218
4.87,1.371013583348874,0.1940177243471804,7.618942066559215,0.0029954131981916,0.0012788210455374,0.0071919945652791,0.0065912588308571,0.0672616062812394,20.0,4.8319836,-0.03801643371582042,0.03801643371582042
5.08,1.214439849680877,0.1729663006870229,7.548121740634832,0.0030198589041345,0.0007707111416087,0.006095348165958,0.0044558456421376,0.058608661403037,21.0,5.115788,0.03578798294067376,0.03578798294067376
3.49,0.8782872853635731,0.0919982753978269,5.73615315832111,0.0028700038277611,0.0010564475986975,0.0071402952821338,0.0114833412109722,0.0593116359370052,22.0,3.37614,-0.11385988235473654,0.11385988235473654
2.96,1.9239406867185624,0.2845486549060375,6.85720937951623,0.0028444074486913,0.0011890128321093,0.0077918315487419,0.0041785923336147,0.0517060719874814,23.0,4.3893604,1.4293604278564453,1.4293604278564453
4.48,0.8100854721821702,0.0977773660529026,6.444088962016656,0.0026393414002373,0.0010213257018652,0.0090492325218839,0.0104454203733329,0.0546418719385249,24.0,4.446329,-0.033670883178711364,0.033670883178711364
4.65,2.1850915694193533,0.3464319902238319,7.77262304768809,0.0026271739339399,0.0007793819152491,0.0079520485645745,0.0022497400211102,0.0659937687403767,25.0,4.4062624,-0.24373760223388707,0.24373760223388707
4.97,2.280018360441109,0.4032572134611584,8.71089399651985,0.0120346862944157,0.0013035754914103,0.0063792578622829,0.0032326154242576,0.056117542375553,26.0,4.9014573,-0.06854269027709936,0.06854269027709936
4.62,2.7450026092950783,0.4459498424975936,7.974627016931,0.0027033592970143,0.0010489761351554,0.0061673218188307,0.0023522289567999,0.0710803373544385,27.0,4.3462358,-0.2737642478942872,0.2737642478942872
4.82,2.1614710370128645,0.3718747319159848,8.645461663419674,0.0142079250908532,0.0010946093915364,0.0092092359034725,0.0029434895534668,0.0754043403302036,28.0,4.815536,-0.004463977813720987,0.004463977813720987
4.57,1.750302066769711,0.2870769190545226,7.326355522199745,0.0028225282810817,0.001241978654862,0.0075711395355981,0.0043262922516591,0.0518064637256557,29.0,4.606099,0.03609912872314425,0.03609912872314425
